Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Virgin Islands (U.S.),VIR,..,..,4688209978.65528,4669640875.1334,4823080309.4984,4991179562.4333,5166120064.03415,5373312166.48879,5438792689.43436,5080115795.09071,5110412753.46852,4691141942.36926,3996266542.15582,3745094983.99146,3678637139.8079,3663000000,3721639274.27962,3694274279.6158,3763664087.51334,3873124066.16862,3810575506.93703
GDP (constant 2015 US$),NY.GDP.MKTP.KD,West Bank and Gaza,PSE,7118400000,6455600000,5649400000,6441200000,7853400000,8740100000,8653000000,8980800000,9648000000,10477100000,11082400000,12146400000,12886900000,13492400000,13471100000,13972400000,15211000000,15426900000,15616200000,15829000000,14037400000
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Yemen, Rep.",YEM,41498634363.6833,43077095456.5446,44772278888.5091,46450074454.9115,48295394891.1286,50995951705.5725,52612732131.2711,54369170289.1837,56352323545.813,58531033711.6239,63038676060.5744,55023373390.1327,56340077330.5769,59057651713.0868,58946215687.1767,42444490073.8555,38465266584.2701,36514386855.1096,36789138480.0859,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Zambia,ZMB,8059030210.46366,8487518230.93072,8869967014.46174,9485983915.84691,10153075785.3691,10887711636.03,11748243095.7729,12729507610.1931,13719086269.626,14984033821.7868,16527123087.7163,17447560252.6576,18773117888.8094,19722575262.7917,20648211567.0616,21251216798.7762,22049221308.1088,22826646593.6169,23747586257.2512,24089861649.0155,23418945736.8993
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Zimbabwe,ZWE,19947126180.8466,20234268508.5287,18434630065.6726,15301651166.8693,14413001709.4786,13589857106.157,13119457397.7207,12640170700.3122,10406779091.4808,11787972496.3516,14107304144.8004,16109682999.8506,18794430788.9262,19168343271.8446,19623972034.3634,19973250000,20124206636.7998,21076969325.2127,22132908952.043,20731353612.1651,19110793941.1996
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Africa Eastern and Southern,AFE,489817237961.848,506978146950.777,526837055747.211,542691545186.725,573270574876.558,608662346141.735,649062293464.719,692549683213.31,723281777591.992,729932157169.629,768676258158.214,800018855528.803,815196596607.277,850712124050.048,884063354554.275,910002035578.038,929386143911.422,954270680011.48,980085554466.136,999982044537.274,971806829572.918
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Africa Western and Central,AFW,326672771738.384,343818790760.609,378005749070.855,399273715782.54,431500987746.921,456516971510.488,480653804630.281,506837566927.576,538316294768.487,571375328551.058,611375827456.184,641468033175.446,674373438077.728,715150723694.119,755853893343.008,778022057597.448,779533882699.891,797434700175.353,820597501289.754,847526908088.33,815908816333.134
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Arab World,ARB,1406974817817.34,1436484812508.49,1454020678602.03,1516478597545.85,1654092841328.02,1746274695968.55,1855876088278.49,1941268003780.27,2049419151996.29,2062704453301.67,2162552600448.41,2245880154831.72,2369263290821.59,2431985286196.13,2496670071114.98,2580328583417.41,2672520324881.52,2708038387311.84,2780412155095.67,2829007673867.42,2679041188655.38
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Caribbean small states,CSS,41583406437.6042,42457972575.8385,44149943224.4098,46843061713.4239,49026269655.7863,51181086197.732,55189638919.2418,57312641754.363,58286765266.899,56309491917.4226,57355843060.567,57864218310.309,60198956772.9959,61026828306.2418,62608336968.7629,62545153672.0285,60618638463.2637,60166751937.5848,60895298300.8374,61428203907.805,55881751228.5968
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Central Europe and the Baltics,CEB,808029643139.989,832314260013.409,861798493029.812,896243466423.033,948889245814.164,995478183678.513,1061583262818.71,1128875563363.61,1173604781530.76,1131093678773.15,1148495311776.57,1189848075733.94,1199818484000.74,1207831673046.38,1247231293854.16,1297141271990.05,1333555422930.14,1401661855891.18,1471091465811.38,1530410149270.2,1479889473892.67
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Early-demographic dividend,EAR,5417544791319.72,5482567055384.37,5577667913421.7,5855296403827.36,6228020192519.4,6599943116757.16,7005264361554.4,7409245216495.05,7667585684299.49,7717194583486.49,8209630379804.87,8616200815408.74,8980694118284.77,9342685850949.64,9715058322940.37,10127250782286.2,10546143046662.4,11019360228440.7,11416936484621.9,11676085719040.9,11173669583731.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,East Asia & Pacific,EAS,10366526973201.2,10710019004740.7,11186135765067.3,11744544115871.1,12437016447814.1,13177845961610.7,14031761326159.7,15081906435413.1,15750510901588,16163819443094.3,17396593972373.4,18344882651070.7,19300451804362.9,20319287116134.3,21294278874206.2,22299105656919.6,23337269224240.7,24518631574320.8,25694274748716.8,26733086615367.5,26717717104733.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,East Asia & Pacific (excluding high income),EAP,3878843756271.9,4149609185413.55,4488016467165.66,4893015449688.68,5340684727145.47,5877391974569.85,6528037446612.13,7340893448816.72,7975794666736.32,8615137388310.97,9467859475987.65,10280658816482.9,11059845176666.4,11869153973185.1,12702721839397.1,13548904084321.4,14430950020555.9,15393021384543.9,16399284319211.3,17364523402141.3,17598115416436.5
GDP (constant 2015 US$),NY.GDP.MKTP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,3874274384053.77,4144713214708.58,4482702029764.71,4887187220455.4,5334301470316.48,5870342922482.62,6520176670922.7,7332004286790.38,7966102485629.78,8604622570369.36,9456267890261.69,10268066546737.4,11046292574579,11854581864466.1,12687127890544.2,13532272043462.5,14413218321962.5,15374067973933.6,16379063830847,17343097537190.7,17576378713531.2
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Euro area,EMU,10051632608869.2,10271270687411.1,10368515674185,10446610415297,10688122950746.6,10877480916247.2,11239110531688.9,11577539085846.8,11625068501355.4,11103943851471.5,11339151064774.2,11540709547027.3,11434436143523.9,11415372093537.9,11581565694770.4,11829834353286.1,12042958416439.4,12358800163596.6,12578775845340.4,12782883063558,12008656528555.1
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Europe & Central Asia,ECS,15990314229316.8,16346737499081.9,16602201918423.5,16905404614619.9,17442784488439.7,17917958901865,18614209611757.8,19301210281097.9,19499003742611.6,18634891371465.7,19125421612882.4,19570878383553.7,19632553929987.7,19802234975193.1,20184420384492.2,20603435735279.5,20996048787987.1,21616385542694.6,22083088512620.3,22485746826135.8,21275812463393.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Europe & Central Asia (excluding high income),ECA,706021315258.475,706504604825.691,751702563259.751,801444138767.617,878439066771.28,953415196399.203,1032028027284.14,1106116568982.32,1140341925834.61,1100468107231.29,1178887128713.63,1277064812831.32,1328920933931.01,1415528556452.15,1460578780394.74,1510474002479.16,1552523084471.69,1645721184922.11,1707629450920.31,1751718869315.29,1756555155338.02
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,1942265249935.22,1993866084347.18,2093410377851.17,2222956132942.97,2398006858113.25,2557218185543.42,2758427037043.88,2968779819474.78,3101963189542.96,2956144404851.8,3094777445121.26,3276253212809.4,3389444270426.55,3503005875715.34,3582563461911.83,3633660246044.52,3701293298169.56,3863082773694.75,4010043879320.39,4122967292466.83,4062857172545
GDP (constant 2015 US$),NY.GDP.MKTP.KD,European Union,EUU,11319869909643.6,11564508558513,11691451596944.9,11800997102454.8,12107812246876.8,12347980270825.7,12788499501424.8,13190293140115.9,13271807422071.9,12699515364509.5,12976593517674,13231012723603.5,13129872603290.2,13125534418029.3,13339837928675.8,13656252620703.3,13918449980505.1,14310687274644.1,14603544059407.1,14877396575749.2,14047404390856.5
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Fragile and conflict affected situations,FCS,804431242026.564,837105561500.106,864079514756.333,866062169210.656,969502694862.591,1030228769622.22,1093928820282.75,1162860231135.7,1221794903383.8,1249943002100.57,1327110583952.26,1333050889939.51,1408135877506.06,1454795042704.24,1479185547877.7,1481660318787.67,1488686314256.65,1508066703688.21,1530016405340.24,1542490501129.03,1428142774949.68
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Heavily indebted poor countries (HIPC),HPC,327354231483.984,339365702324.238,352642147233.271,366834703233.119,387989902220.417,409450995058.796,432889234771.361,456602087729.976,482266795077.352,499023707558.892,529803771780.867,554017618612.77,576509978065.169,609758270316.825,643052921634.101,674606540074.897,703784811237.404,739297864826.299,770302629031.404,802692529518.269,802542318657.953
GDP (constant 2015 US$),NY.GDP.MKTP.KD,High income,HIC,37869377916277.4,38470254397250.4,39100740462982,39998632625769.8,41404604911602.7,42647529103990.1,44029777090961,45301626116961.3,45613841648602.9,44086964954450.4,45430149732850.8,46354893456607.9,47042361523237.2,47801625827230.5,48832801009817.6,49977567874625.5,50900199458472.8,52171217990931.2,53414259824681.6,54426233106889.1,52308536451537.5
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IBRD only,IBD,10953389165622.8,11353094203325.6,11865563191388.3,12564759202234,13535948779182.1,14517697787922.7,15727114925252.3,17135811332167.6,18153523135867.7,18659467398015.3,20109147343558.8,21385695705193.7,22553760316696.4,23729799831382,24864162575362.4,25937609442668.8,27089852462260.9,28488351316386,29873056648993.7,31065231793340.2,30666962381515.6
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA & IBRD total,IBT,11971859016260.3,12412724358924.2,12983004665427.8,13737859673355.3,14788058342406.7,15847387115941.8,17137594442084.1,18630591437412.5,19723773684168.4,20308546456825.9,21860297388966.7,23210744133534.2,24441617327052.1,25717215084593.2,26958413245522.4,28103757036548,29325635354469.5,30813234830704.3,32299375295850.9,33586848994966.6,33142938811957.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA blend,IDB,510314089184.692,530577968720.168,564514589806.795,590065558285.996,633618064339.056,671428918585.404,709871961080.91,748360136987.364,779617126605.134,825472523279.372,874534174643.581,911233238864.153,952245332775.443,1006261631489.93,1064078689916.68,1104888256132.44,1129954972953.62,1161353475889.83,1206220444675.87,1242683979382.07,1201750462242.68
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA only,IDX,509184189446.945,530194097703.822,554106310793.806,584212268008.26,619443263465.502,659123275150.178,701151286687.017,746483917005.632,790715526865.702,823711595841.54,876707600081.672,913876085937.478,935618403230.306,981153621721.187,1030171980243.31,1061259337746.73,1105827919254.93,1163530038428.55,1220098202181.41,1278933222244.37,1274225968199.62
GDP (constant 2015 US$),NY.GDP.MKTP.KD,IDA total,IDA,1019618557048,1060883737496.43,1118908930651.29,1174493842295.49,1253426792698.42,1330893524136.03,1411311534239.19,1495024148871.06,1570299389421.72,1649163610482.68,1751215649503.42,1825081691457.94,1887855969322.7,1987415253211.12,2094250670159.99,2166147593879.16,2235782892208.55,2324883514318.38,2426318646857.28,2521617201626.44,2475976430442.31
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Late-demographic dividend,LTE,7083079645648.96,7451035589426.68,7901975176184.56,8445702132057.47,9138279343528.71,9850743881748.17,10766022171555.2,11864788345809.7,12690208193885.4,13164997138201.1,14222725781794.8,15242521220194.1,16139690127827.7,17049939684203.4,17952056166820.8,18797219107172.1,19633870609487.4,20667045850521.3,21791288797381.1,22825733435816.6,22879616939971.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latin America & Caribbean,LCN,3507688633929.34,3526334240011.68,3533889214212.5,3612004868342.94,3818690961691.94,3975105662293.18,4184267349636.13,4405476467591.08,4568072565555.12,4462729674758.82,4737753656500.88,4946051556371.06,5076825930636.23,5214701785543.5,5277043973631.76,5289615626446.62,5251012055327.77,5332575619822.81,5397521762017.82,5414366311242.31,5042906452648.46
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latin America & Caribbean (excluding high income),LAC,3046842281848.95,3051197241671.27,3061447259522.55,3134533079125.6,3300131596123.41,3431738711162.27,3611207959016.24,3802695631886.65,3944475409415.01,3848871193245.23,4106213587655.82,4287954881028.5,4388419210561.84,4509928602568.04,4567191313070.12,4578739613722.79,4554192310230.58,4644434583052.38,4716151931659.62,4744331658990.13,4433580171751.37
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,3335015282172.57,3345495778855.99,3351106381897.8,3427320643718.26,3620939392105.58,3772928707436.69,3975705144748.89,4192600167906.53,4354280178005.87,4251831633496.23,4525374262949.02,4731954881368.41,4860475633400.02,4996778708654.62,5059108853173.81,5068610305411.75,5030709047872.65,5112262470836.94,5178849846985.19,5193850665156.53,4841554749687.19
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Least developed countries: UN classification,LDC,430041751015.121,451113690433.398,475571943228.706,500087175284.649,532818903253.474,572274203948.474,611528907613.272,655898867357.044,698232322106.642,727745612083.773,773873855018.695,799667005264.699,826114938400.153,873965992002.325,920718822831.589,946044369982.556,980640358081.515,1024756520342.2,1072504221259.81,1125199095083.01,1124252111022.13
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Low & middle income,LMY,10443292205749,10825187656496.8,11344993463388.7,12018607440011.5,12942272214877.2,13895961201476.9,15038348692199.7,16367924402508.8,17340620891413,18036780860264.2,19509385249223,20749171281154.1,21888408320219.6,23118775623916.7,24315845350060.5,25457289049147.5,26662919121115.7,28085157761164.9,29487318731945.8,30713388011037.5,30368971753713.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Low income,LIC,220165478205.179,229044421185.514,241130252733.497,254818858286.451,269378740081.925,285653786070.902,300706153917.323,317628084115.655,333469918631.605,344433153791.566,366802841348.064,366324614356.486,350205581428.697,359133672362.077,369403058809.724,361782469708.524,363606130568.343,370459501005.707,381006074430.743,392475611342.453,387960453292.486
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Lower middle income,LMC,2183346998486.51,2278061809641.1,2381242812499.98,2522864370278.28,2702270854244.62,2883389967786.71,3084673550583.06,3297112737837.47,3448456414141.73,3654204746731.9,3905133763584.19,4090885153145.09,4302721062535.43,4546814027269.77,4825018099553.81,5110516313268.72,5401054366716.79,5694932890227.6,6003797336992.31,6247796271967.2,5999297450106.85
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Middle East, North Africa, Afghanistan & Pakistan",MEA,1981800733261.7,2020698620800.46,2062854743334.16,2159800806865.6,2331304181927.72,2454593088124.39,2601577808790.96,2737718670253.1,2857536038126.45,2889490672126.69,3028465499180.11,3144827143335.33,3278425667152.6,3357670897187.38,3462499541386.26,3558416509933.66,3718490694026.79,3795705838717.29,3886800967972.17,3948654414995.85,3807095253349.17
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1074822729338.12,1105306178806.57,1140574844728.22,1172527821081.59,1262825302551.48,1325345573773.55,1396919644496.19,1478185398497.24,1529379152101.53,1572672511039.42,1648638405588.97,1642447546645.79,1700853382044.64,1719861092899.15,1761074556160.57,1780659355969.3,1879787514063.38,1943768539812.59,1984591032025.54,2012223164029.94,1959205740705.51
GDP (constant 2015 US$),NY.GDP.MKTP.KD,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1067705953916.68,1098853318819.24,1134929523943.76,1166090031085.29,1254974442151.71,1316607523362.21,1388269496211.1,1469207833260.16,1519734058418.89,1562197712040.12,1637558295034.46,1630302060179.33,1687967046453.96,1706368692899.15,1747603456160.57,1766686955969.3,1864576514063.38,1928341639812.59,1968974832025.54,1996394164029.94,1945168340705.51
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Middle income,MIC,10228553065706.2,10601859375534.5,11109973863679.8,11770192676195,12679235265053.2,13616721946631.6,14743653830044.3,16055772418519.1,17012617647383.3,17697912447959.3,19148313474735.4,20387750736689.7,21541561715559.3,22762651060529.1,23949189534371.6,25097130636126.9,26300245956034.1,27715051842968.3,29106285154757.5,30320664411502.1,29980760375303.3
GDP (constant 2015 US$),NY.GDP.MKTP.KD,North America,NAC,14820887932751.5,14973625898933.5,15243405854615.2,15657521254322.3,16250487833700.6,16812946958191.9,17279383266701.2,17626370919530.1,17658438696446.5,17198483323608.5,17666985250493.4,17964984770574.6,18367970473186.3,18759863487808,19238157900174,19769184098217.1,20116555214296.8,20620082381951.8,21227923096076.6,21765016109606,21245132511861.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant 2015 US$),NY.GDP.MKTP.KD,OECD members,OED,36778557769118.4,37295771205818.9,37868472182515,38642630238993,39902903786401.5,41038049322319.7,42285977159393.3,43394178863364.1,43565946490059,42093300373931.7,43342233851625,44156209796875.4,44764132360716,45489519685742,46480435658263.3,47647221796959.1,48534648404056.1,49804771487583.6,50982465440210,51923478427354.2,49904033042891.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Other small states,OSS,81714916900.7714,84321041360.8989,87267102922.7321,90992764305.36,95047344531.8312,99423469176.8313,105588022566.113,111353812972.026,112354516228.374,106589821725.358,109228581730.615,112822959179.033,114177090351.25,115080993329.417,117496288016.57,121433707011.691,126425739852.236,132824243552.788,138613123791.174,144496973059.909,136119783585.283
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Pacific island small states,PSS,6487074944.08412,6545248440.88043,6675848574.92709,6802298089.20558,7072538012.204,7244166051.08472,7414391863.76514,7423860541.34983,7569360411.97088,7526790787.42346,7802720838.51455,8104706553.80971,8188085378.91257,8453598218.8997,8755277908.84133,9105865614.90318,9444252508.9363,9813804355.85463,10080834717.2397,10195168084.7096,9150216946.6765
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Post-demographic dividend,PST,34950617994124,35481712173146.3,36023071812672.2,36754099057910.5,37930820790838.2,38989654212707.8,40132973274889.3,41163496481987.7,41313697904028.5,39921039307591.9,41079925893471.3,41763766673437.3,42281722447109.9,42924169840696.1,43789112896671,44767511150189.7,45579550988092.5,46712237648480.4,47769442942200.4,48636122128934.9,46658855185620.7
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Pre-demographic dividend,PRE,607100044618.95,633536862173.253,671588572039.749,667767114864.204,747953909167.93,792605899132.054,841879087452.145,892953955029.586,949983955644.556,996002673592.935,1062265158933.83,1108612413064.69,1156660135539.2,1225065337799.69,1288437085248.35,1327634282632.05,1359301368315.76,1381777968905.8,1418502376439.21,1464244549140.76,1404548871519.11
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Small states,SST,129770784215.703,133302246944.172,138071386167.887,144623202253.525,151131293710.147,157830216614.424,168178826697.928,176061509493.281,178187790436.985,170420125495.893,174378037599.59,178767068495.024,182557806182.111,184561419854.558,188859902894.174,193084726298.623,196488630824.436,202804799846.228,209589256809.251,216120345052.424,201151751760.557
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Asia,SAS,937951354420.202,980846139596.03,1017843636379.73,1093833038778.87,1176374213852.23,1266302049081.97,1366278928762.27,1469218232477.34,1520356367883.69,1632707842782.97,1766498511683.75,1862792006629.93,1967949580150.21,2090617095113.74,2242092335834.7,2414503392484.38,2606918145790.09,2783774592239.64,2961759850916.95,3083030383497,2929264189582.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,South Asia (IDA & IBRD),TSA,937951354420.202,980846139596.03,1017843636379.73,1093833038778.87,1176374213852.23,1266302049081.97,1366278928762.27,1469218232477.34,1520356367883.69,1632707842782.97,1766498511683.75,1862792006629.93,1967949580150.21,2090617095113.74,2242092335834.7,2414503392484.38,2606918145790.09,2783774592239.64,2961759850916.95,3083030383497,2929264189582.9
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa,SSF,815874035642.389,850252079213.816,904613494976.733,941889898969.575,1004850153092.74,1065236363481.14,1129676696845.23,1199247321252.23,1261598072360.48,1301307485720.69,1380052085614.4,1441486888704.25,1489570034685.01,1565862847744.17,1639917247897.28,1688024093175.49,1708920026611.31,1751705380186.83,1800683055755.89,1847508952625.6,1787715645906.05
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa (excluding high income),SSA,798293869507.807,831300350971.553,885395265724.08,923146894162.55,983683116714.309,1041567271940.92,1103434947962.96,1170000577159.47,1229320612772.68,1266311152498.09,1340748623301.35,1397808412486.19,1442181353557.42,1513575803729.66,1582345142003.34,1624488271641.54,1639352118025.57,1675525781277.53,1719343177649.44,1759417104925.64,1694624371348.57
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Upper middle income,UMC,8045233909359.79,8323828316281.66,8728762520086.82,9247361659283.89,9976998396347.96,10733366125251.6,11659012550218.4,12758687008020.2,13564184505638.1,14043762894103.2,15243216924473,16296874138200.7,17238840568780.2,18215837033259.3,19124171434817.8,19986614322858.2,20899191589317.3,22020118952740.6,23102487817765.2,24072868139534.9,23981462925196.5
GDP (constant 2015 US$),NY.GDP.MKTP.KD,World,WLD,48425685628052.2,49412868939567.6,50554835407744.3,52118918453371.3,54465231584489.7,56673544164731.8,59210348113404.5,61823800945165.4,63117398807667,62285101784074.8,65103029475797.8,67276821813552.3,69114292959206.7,71110411922590.2,73338313563659,75621913961646.2,77734481755129.3,80417743987091.5,83050587362222.8,85275610244218,82803280050477.8
GDP (constant 2015 US$),NY.GDP.MKTP.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,815874035642.389,850252079213.816,904613494976.732,941889898969.575,1004850153092.74,1065236363481.14,1129676696845.22,1199247321252.23,1261598072360.48,1301307485720.69,1380052085614.4,1441486888704.25,1489570034685.01,1565862847744.17,1639917247897.28,1688024093175.49,1708920026611.31,1751705380186.83,1800683055755.89,1847508952625.6,1787715645906.05
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/19/2025,,,,,,,,,,,,,,,,,,,,,,,,
Code,License Type,Indicator Name,Short definition,Long definition,Source,Topic,Dataset,Unit of measure,Periodicity,Reference period,Aggregation method,Statistical concept and methodology,Development relevance,Limitations and exceptions,License URL
NY.GDP.MKTP.KD,CC BY-4.0,GDP (constant 2015 US$),"Gross domestic product is the total income earned through the production of goods and services in an economic territory during an accounting period. It can be measured in three different ways: using either the expenditure approach, the income approach, or the production approach. This indicator is expressed in constant prices, meaning the series has been adjusted to account for price changes over time. The reference year for this adjustment is 2015. This indicator is expressed in United States dollars.","Gross domestic product is the total income earned through the production of goods and services in an economic territory during an accounting period. It can be measured in three different ways: using either the expenditure approach, the income approach, or the production approach. This indicator is expressed in constant prices, meaning the series has been adjusted to account for price changes over time. The reference year for this adjustment is 2015. This indicator is expressed in United States dollars.","Country official statistics, National Statistical Organizations and/or Central Banks;
National Accounts data files, Organisation for Economic Co-operation and Development (OECD);
Staff estimates, World Bank (WB)",Economic Policy & Debt: National accounts: US$ at constant 2015 prices: Aggregate indicators,WB_WDI,constant 2015 US$,Annual,1960-2024,Gap-filled total,"Methodology: National accounts are compiled in accordance with international standards: System of National Accounts, 2008 or 1993 versions. Specific information on how countries compile their national accounts can be found on the IMF website: https://dsbb.imf.org/
Statistical concept(s): The conceptual elements of the SNA (System of National Accounts) measure what takes place in the economy, between which agents, and for what purpose. At the heart of the SNA is the production of goods and services. These may be used for consumption in the period to which the accounts relate or may be accumulated for use in a later period. In simple terms, the amount of value added generated by production represents GDP. The income corresponding to GDP is distributed to the various agents or groups of agents as income and it is the process of distributing and redistributing income that allows one agent to consume the goods and services produced by another agent or to acquire goods and services for later consumption. The way in which the SNA captures this pattern of economic flows is to identify the activities concerned by recognizing the institutional units in the economy and by specifying the structure of accounts capturing the transactions relevant to one stage or another of the process by which goods and services are produced and ultimately consumed.","This indicator is related to the national accounts, which are critical for understanding and managing a country's economy. They provide a framework for the analysis of economic performance. National accounts are the basis for estimating the Gross Domestic Product (GDP) and Gross National Income (GNI), which are the most widely used indicator of economic performance. They are essential for government policymakers, providing the data needed to design and assess fiscal and monetary policies; and are also used by businesses and investors to assess the economic climate and make investment decisions. NAS enable comparison between economies, which is crucial for international trade, investment decisions, and economic competitiveness. More specifically, this indicator is related to national accounts aggregates. Gross Domestic Product (GDP), Gross National Income (GNI), and other aggregates provide a snapshot of the size and health of an economy by measuring the total economic activity within a country. They can thus be used by policymakers to design and implement economic policies, as they reflect the overall economic performance and can indicate the need for intervention in certain areas. Aggregates also allow for comparisons between different economies, which can be useful for trade negotiations, investment decisions, and economic benchmarking. By examining aggregates over time, economists and analysts can identify trends, cycles, and potential areas of concern within an economy, and investors can use national accounts aggregates to assess the potential risks and returns of investing in a particular country. Overall, national accounts aggregates are fundamental tools for economic analysis, policy formulation, and decision-making at both the national and international levels.","Each industry's contribution to growth in the economy's output is measured by growth in the industry's value added. In principle, value added in constant prices can be estimated by measuring the quantity of goods and services produced in a period, valuing them at an agreed set of base year prices, and subtracting the cost of intermediate inputs, also in constant prices. This double-deflation method requires detailed information on the structure of prices of inputs and outputs.





In many industries, however, value added is extrapolated from the base year using single volume indexes of outputs or, less commonly, inputs. Particularly in the services industries, including most of government, value added in constant prices is often imputed from labor inputs, such as real wages or number of employees. In the absence of well defined measures of output, measuring the growth of services remains difficult.





Moreover, technical progress can lead to improvements in production processes and in the quality of goods and services that, if not properly accounted for, can distort measures of value added and thus of growth. When inputs are used to estimate output, as for nonmarket services, unmeasured technical progress leads to underestimates of the volume of output. Similarly, unmeasured improvements in quality lead to underestimates of the value of output and value added. The result can be underestimates of growth and productivity improvement and overestimates of inflation.





Informal economic activities pose a particular measurement problem, especially in developing countries, where much economic activity is unrecorded. A complete picture of the economy requires estimating household outputs produced for home use, sales in informal markets, barter exchanges, and illicit or deliberately unreported activities. The consistency and completeness of such estimates depend on the skill and methods of the compiling statisticians.





Rebasing of national accounts can alter the measured growth rate of an economy and lead to breaks in series that affect the consistency of data over time. When countries rebase their national accounts, they update the weights assigned to various components to better reflect current patterns of production or uses of output. The new base year should represent normal operation of the economy - it should be a year without major shocks or distortions. Some developing countries have not rebased their national accounts for many years. Using an old base year can be misleading because implicit price and volume weights become progressively less relevant and useful.





To obtain comparable series of constant price data for computing aggregates, the World Bank rescales GDP and value added by industrial origin to a common reference year. Because rescaling changes the implicit weights used in forming regional and income group aggregates, aggregate growth rates are not comparable with those from earlier editions with different base years. Rescaling may result in a discrepancy between the rescaled GDP and the sum of the rescaled components. To avoid distortions in the growth rates, the discrepancy is left unallocated. As a result, the weighted average of the growth rates of the components generally does not equal the GDP growth rate.",https://datacatalog.worldbank.org/public-licenses#cc-by
